from,to,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
3,0,3,0,0,5,4,1,0,30,3,3,3,1,1,2,3,0,0,0,3,0,0,11,1,0,14,4,1,0,2,21,23
3,0,3,0,0,5,4,1,0,3,0,0,0,3,0,0,11,1,0,14,4,1,0,30,3,3,3,1,1,2,2,21,23
3,0,3,0,0,5,4,1,0,3,0,0,0,3,0,0,30,3,3,3,1,1,2,11,1,0,14,4,1,0,2,21,23
2,0,29,1,1,6,5,0,2,16,2,2,10,5,0,2,29,1,1,1,4,1,0,9,3,1,1,2,2,1,35,15,50
2,0,29,1,1,6,5,0,2,9,3,1,1,2,2,1,16,2,2,10,5,0,2,29,1,1,1,4,1,0,35,15,50
2,0,29,1,1,6,5,0,2,9,3,1,1,2,2,1,29,1,1,1,4,1,0,16,2,2,10,5,0,2,35,15,50
2,0,29,1,1,6,5,0,2,29,1,1,1,4,1,0,16,2,2,10,5,0,2,9,3,1,1,2,2,1,35,15,50
2,0,29,1,1,6,5,0,2,29,1,1,1,4,1,0,9,3,1,1,2,2,1,16,2,2,10,5,0,2,35,15,50
11,0,30,2,2,1,4,1,0,27,2,2,8,4,1,1,30,2,2,11,4,1,1,22,1,1,3,4,1,0,44,64,108
11,0,30,2,2,1,4,1,0,22,1,1,3,4,1,0,27,2,2,8,4,1,1,30,2,2,11,4,1,1,44,64,108
11,0,30,2,2,1,4,1,0,22,1,1,3,4,1,0,30,2,2,11,4,1,1,27,2,2,8,4,1,1,44,64,108
11,0,30,2,2,1,4,1,0,30,2,2,11,4,1,1,27,2,2,8,4,1,1,22,1,1,3,4,1,0,44,64,108
11,0,30,2,2,1,4,1,0,30,2,2,11,4,1,1,22,1,1,3,4,1,0,27,2,2,8,4,1,1,44,64,108
0,7,30,1,1,3,1,1,1,12,1,0,12,4,1,0,30,1,1,0,5,1,0,3,2,0,3,4,1,1,13,26,39
0,7,30,1,1,3,1,1,1,3,2,0,3,4,1,1,12,1,0,12,4,1,0,30,1,1,0,5,1,0,13,26,39
0,7,30,1,1,3,1,1,1,3,2,0,3,4,1,1,30,1,1,0,5,1,0,12,1,0,12,4,1,0,13,26,39
0,7,30,1,1,3,1,1,1,30,1,1,0,5,1,0,12,1,0,12,4,1,0,3,2,0,3,4,1,1,13,26,39
0,7,30,1,1,3,1,1,1,30,1,1,0,5,1,0,3,2,0,3,4,1,1,12,1,0,12,4,1,0,13,26,39
12,0,12,1,0,11,5,0,2,11,2,0,1,5,2,0,12,1,0,0,5,1,0,5,3,0,7,5,0,3,9,59,68
12,0,12,1,0,11,5,0,2,5,3,0,7,5,0,3,11,2,0,1,5,2,0,12,1,0,0,5,1,0,9,59,68
12,0,12,1,0,11,5,0,2,5,3,0,7,5,0,3,12,1,0,0,5,1,0,11,2,0,1,5,2,0,9,59,68
12,0,12,1,0,11,5,0,2,12,1,0,0,5,1,0,11,2,0,1,5,2,0,5,3,0,7,5,0,3,9,59,68
12,0,12,1,0,11,5,0,2,12,1,0,0,5,1,0,5,3,0,7,5,0,3,11,2,0,1,5,2,0,9,59,68
14,0,24,1,1,1,5,0,1,19,2,2,3,4,1,1,24,1,1,8,4,1,0,14,2,0,0,2,2,0,48,50,98
14,0,24,1,1,1,5,0,1,14,2,0,0,2,2,0,19,2,2,3,4,1,1,24,1,1,8,4,1,0,48,50,98
14,0,24,1,1,1,5,0,1,14,2,0,0,2,2,0,24,1,1,8,4,1,0,19,2,2,3,4,1,1,48,50,98
14,0,24,1,1,1,5,0,1,24,1,1,8,4,1,0,19,2,2,3,4,1,1,14,2,0,0,2,2,0,48,50,98
14,0,24,1,1,1,5,0,1,24,1,1,8,4,1,0,14,2,0,0,2,2,0,19,2,2,3,4,1,1,48,50,98
14,0,23,2,2,2,5,0,2,19,1,1,3,1,1,0,23,2,2,7,4,1,1,14,2,0,0,2,1,1,47,50,97
14,0,23,2,2,2,5,0,2,14,2,0,0,2,1,1,19,1,1,3,1,1,0,23,2,2,7,4,1,1,47,50,97
14,0,23,2,2,2,5,0,2,14,2,0,0,2,1,1,23,2,2,7,4,1,1,19,1,1,3,1,1,0,47,50,97
14,0,23,2,2,2,5,0,2,23,2,2,7,4,1,1,19,1,1,3,1,1,0,14,2,0,0,2,1,1,47,50,97
14,0,23,2,2,2,5,0,2,23,2,2,7,4,1,1,14,2,0,0,2,1,1,19,1,1,3,1,1,0,47,50,97
2,0,22,3,3,0,2,0,0,4,1,0,6,4,1,0,22,3,3,6,5,1,2,11,1,1,1,5,1,0,9,21,30
2,0,22,3,3,0,2,0,0,11,1,1,1,5,1,0,4,1,0,6,4,1,0,22,3,3,6,5,1,2,9,21,30
2,0,22,3,3,0,2,0,0,11,1,1,1,5,1,0,22,3,3,6,5,1,2,4,1,0,6,4,1,0,9,21,30
2,0,22,3,3,0,2,0,0,22,3,3,6,5,1,2,4,1,0,6,4,1,0,11,1,1,1,5,1,0,9,21,30
2,0,22,3,3,0,2,0,0,22,3,3,6,5,1,2,11,1,1,1,5,1,0,4,1,0,6,4,1,0,9,21,30
2,0,21,3,3,0,5,0,1,3,1,0,5,4,1,0,21,3,3,7,5,1,2,10,1,1,2,5,1,0,8,22,30
2,0,21,3,3,0,5,0,1,10,1,1,2,5,1,0,3,1,0,5,4,1,0,21,3,3,7,5,1,2,8,22,30
2,0,21,3,3,0,5,0,1,10,1,1,2,5,1,0,21,3,3,7,5,1,2,3,1,0,5,4,1,0,8,22,30
2,0,21,3,3,0,5,0,1,21,3,3,7,5,1,2,3,1,0,5,4,1,0,10,1,1,2,5,1,0,8,22,30
2,0,21,3,3,0,5,0,1,21,3,3,7,5,1,2,10,1,1,2,5,1,0,3,1,0,5,4,1,0,8,22,30
3,0,18,3,3,2,2,1,1,30,1,1,3,4,1,0,18,3,3,9,5,1,2,7,1,1,4,5,1,0,8,16,24
3,0,18,3,3,2,2,1,1,7,1,1,4,5,1,0,30,1,1,3,4,1,0,18,3,3,9,5,1,2,8,16,24
3,0,18,3,3,2,2,1,1,7,1,1,4,5,1,0,18,3,3,9,5,1,2,30,1,1,3,4,1,0,8,16,24
3,0,18,3,3,2,2,1,1,18,3,3,9,5,1,2,30,1,1,3,4,1,0,7,1,1,4,5,1,0,8,16,24
3,0,18,3,3,2,2,1,1,18,3,3,9,5,1,2,7,1,1,4,5,1,0,30,1,1,3,4,1,0,8,16,24
0,15,0,0,0,0,3,0,0,14,1,0,14,4,1,0,3,3,0,3,1,1,2,4,2,0,4,4,1,1,1,58,59
0,15,0,0,0,0,3,0,0,4,2,0,4,4,1,1,14,1,0,14,4,1,0,3,3,0,3,1,1,2,1,58,59
0,15,0,0,0,0,3,0,0,4,2,0,4,4,1,1,3,3,0,3,1,1,2,14,1,0,14,4,1,0,1,58,59
0,15,0,0,0,0,3,0,0,3,3,0,3,1,1,2,14,1,0,14,4,1,0,4,2,0,4,4,1,1,1,58,59
0,15,0,0,0,0,3,0,0,3,3,0,3,1,1,2,4,2,0,4,4,1,1,14,1,0,14,4,1,0,1,58,59
7,0,12,3,2,6,5,1,0,24,1,1,1,4,1,0,12,3,2,11,2,1,2,5,2,0,2,5,1,1,5,25,30
7,0,12,3,2,6,5,1,0,5,2,0,2,5,1,1,24,1,1,1,4,1,0,12,3,2,11,2,1,2,5,25,30
7,0,12,3,2,6,5,1,0,5,2,0,2,5,1,1,12,3,2,11,2,1,2,24,1,1,1,4,1,0,5,25,30
7,0,12,3,2,6,5,1,0,12,3,2,11,2,1,2,24,1,1,1,4,1,0,5,2,0,2,5,1,1,5,25,30
7,0,12,3,2,6,5,1,0,12,3,2,11,2,1,2,5,2,0,2,5,1,1,24,1,1,1,4,1,0,5,25,30
3,0,12,2,2,0,2,0,0,8,1,1,1,5,0,1,12,2,2,15,3,2,0,30,1,1,3,4,1,0,12,13,25
3,0,12,2,2,0,2,0,0,30,1,1,3,4,1,0,8,1,1,1,5,0,1,12,2,2,15,3,2,0,12,13,25
3,0,12,2,2,0,2,0,0,30,1,1,3,4,1,0,12,2,2,15,3,2,0,8,1,1,1,5,0,1,12,13,25
3,0,12,2,2,0,2,0,0,12,2,2,15,3,2,0,8,1,1,1,5,0,1,30,1,1,3,4,1,0,12,13,25
3,0,12,2,2,0,2,0,0,12,2,2,15,3,2,0,30,1,1,3,4,1,0,8,1,1,1,5,0,1,12,13,25
6,0,11,2,1,0,3,0,0,29,1,1,5,4,1,0,11,2,1,13,5,2,0,24,1,1,0,4,1,0,21,22,43
6,0,11,2,1,0,3,0,0,24,1,1,0,4,1,0,29,1,1,5,4,1,0,11,2,1,13,5,2,0,21,22,43
6,0,11,2,1,0,3,0,0,24,1,1,0,4,1,0,11,2,1,13,5,2,0,29,1,1,5,4,1,0,21,22,43
6,0,11,2,1,0,3,0,0,11,2,1,13,5,2,0,29,1,1,5,4,1,0,24,1,1,0,4,1,0,21,22,43
6,0,11,2,1,0,3,0,0,11,2,1,13,5,2,0,24,1,1,0,4,1,0,29,1,1,5,4,1,0,21,22,43
3,0,9,2,1,0,3,0,0,3,2,0,6,2,1,1,9,2,1,12,4,1,1,30,1,1,3,4,1,0,12,13,25
3,0,9,2,1,0,3,0,0,30,1,1,3,4,1,0,3,2,0,6,2,1,1,9,2,1,12,4,1,1,12,13,25
3,0,9,2,1,0,3,0,0,30,1,1,3,4,1,0,9,2,1,12,4,1,1,3,2,0,6,2,1,1,12,13,25
3,0,9,2,1,0,3,0,0,9,2,1,12,4,1,1,3,2,0,6,2,1,1,30,1,1,3,4,1,0,12,13,25
3,0,9,2,1,0,3,0,0,9,2,1,12,4,1,1,30,1,1,3,4,1,0,3,2,0,6,2,1,1,12,13,25
11,0,17,1,1,2,5,1,0,29,1,1,10,4,1,0,21,1,1,2,4,1,0,21,1,1,2,4,1,0,28,76,104
11,0,17,1,1,2,5,1,0,21,1,1,2,4,1,0,29,1,1,10,4,1,0,21,1,1,2,4,1,0,28,76,104
11,0,17,1,1,2,5,1,0,21,1,1,2,4,1,0,21,1,1,2,4,1,0,29,1,1,10,4,1,0,28,76,104
11,0,17,1,1,2,5,1,0,21,1,1,2,4,1,0,29,1,1,10,4,1,0,21,1,1,2,4,1,0,28,76,104
11,0,17,1,1,2,5,1,0,21,1,1,2,4,1,0,21,1,1,2,4,1,0,29,1,1,10,4,1,0,28,76,104
12,0,16,2,1,2,5,1,1,28,1,1,10,4,1,0,20,1,1,2,4,1,0,19,1,1,1,4,1,0,34,71,105
12,0,16,2,1,2,5,1,1,19,1,1,1,4,1,0,28,1,1,10,4,1,0,20,1,1,2,4,1,0,34,71,105
12,0,16,2,1,2,5,1,1,19,1,1,1,4,1,0,20,1,1,2,4,1,0,28,1,1,10,4,1,0,34,71,105
12,0,16,2,1,2,5,1,1,20,1,1,2,4,1,0,28,1,1,10,4,1,0,19,1,1,1,4,1,0,34,71,105
12,0,16,2,1,2,5,1,1,20,1,1,2,4,1,0,19,1,1,1,4,1,0,28,1,1,10,4,1,0,34,71,105
10,0,5,2,0,15,5,1,1,8,1,0,2,5,0,1,10,1,0,0,5,0,1,23,1,1,3,4,1,0,21,38,59
10,0,5,2,0,15,5,1,1,23,1,1,3,4,1,0,8,1,0,2,5,0,1,10,1,0,0,5,0,1,21,38,59
10,0,5,2,0,15,5,1,1,23,1,1,3,4,1,0,10,1,0,0,5,0,1,8,1,0,2,5,0,1,21,38,59
10,0,5,2,0,15,5,1,1,10,1,0,0,5,0,1,8,1,0,2,5,0,1,23,1,1,3,4,1,0,21,38,59
10,0,5,2,0,15,5,1,1,10,1,0,0,5,0,1,23,1,1,3,4,1,0,8,1,0,2,5,0,1,21,38,59
10,0,1,2,0,11,4,1,1,26,1,1,6,4,1,0,22,1,1,2,4,1,0,10,1,0,0,5,0,1,6,38,44
10,0,1,2,0,11,4,1,1,10,1,0,0,5,0,1,26,1,1,6,4,1,0,22,1,1,2,4,1,0,6,38,44
10,0,1,2,0,11,4,1,1,10,1,0,0,5,0,1,22,1,1,2,4,1,0,26,1,1,6,4,1,0,6,38,44
10,0,1,2,0,11,4,1,1,22,1,1,2,4,1,0,26,1,1,6,4,1,0,10,1,0,0,5,0,1,6,38,44
10,0,1,2,0,11,4,1,1,22,1,1,2,4,1,0,10,1,0,0,5,0,1,26,1,1,6,4,1,0,6,38,44
1,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,16,3,2,9,5,1,2,6,7,13
1,0,1,0,0,0,3,0,0,16,3,2,9,5,1,2,1,0,0,0,3,0,0,1,0,0,0,3,0,0,6,7,13
1,0,1,0,0,0,3,0,0,16,3,2,9,5,1,2,1,0,0,0,3,0,0,1,0,0,0,3,0,0,6,7,13
1,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,16,3,2,9,5,1,2,6,7,13
1,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,16,3,2,9,5,1,2,1,0,0,0,3,0,0,6,7,13
0,12,0,0,0,0,3,0,0,2,1,1,0,5,0,1,0,0,0,0,3,0,0,16,3,3,10,5,1,2,1,41,42
0,12,0,0,0,0,3,0,0,16,3,3,10,5,1,2,2,1,1,0,5,0,1,0,0,0,0,3,0,0,1,41,42
0,12,0,0,0,0,3,0,0,16,3,3,10,5,1,2,0,0,0,0,3,0,0,2,1,1,0,5,0,1,1,41,42
0,12,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,1,1,0,5,0,1,16,3,3,10,5,1,2,1,41,42
0,12,0,0,0,0,3,0,0,0,0,0,0,3,0,0,16,3,3,10,5,1,2,2,1,1,0,5,0,1,1,41,42
0,12,0,0,0,0,3,0,0,1,1,0,1,4,1,0,14,3,3,12,2,1,2,23,1,1,1,5,1,0,1,45,46
0,12,0,0,0,0,3,0,0,23,1,1,1,5,1,0,1,1,0,1,4,1,0,14,3,3,12,2,1,2,1,45,46
0,12,0,0,0,0,3,0,0,23,1,1,1,5,1,0,14,3,3,12,2,1,2,1,1,0,1,4,1,0,1,45,46
0,12,0,0,0,0,3,0,0,14,3,3,12,2,1,2,1,1,0,1,4,1,0,23,1,1,1,5,1,0,1,45,46
0,12,0,0,0,0,3,0,0,14,3,3,12,2,1,2,23,1,1,1,5,1,0,1,1,0,1,4,1,0,1,45,46
3,0,14,1,1,0,3,0,0,15,2,2,10,5,1,1,14,1,1,7,5,1,0,6,1,0,9,4,1,0,12,17,29
3,0,14,1,1,0,3,0,0,6,1,0,9,4,1,0,15,2,2,10,5,1,1,14,1,1,7,5,1,0,12,17,29
3,0,14,1,1,0,3,0,0,6,1,0,9,4,1,0,14,1,1,7,5,1,0,15,2,2,10,5,1,1,12,17,29
3,0,14,1,1,0,3,0,0,14,1,1,7,5,1,0,15,2,2,10,5,1,1,6,1,0,9,4,1,0,12,17,29
3,0,14,1,1,0,3,0,0,14,1,1,7,5,1,0,6,1,0,9,4,1,0,15,2,2,10,5,1,1,12,17,29
1,0,13,2,1,3,5,0,1,15,1,1,12,5,0,1,13,2,1,10,2,2,0,5,2,1,6,4,1,1,12,9,21
1,0,13,2,1,3,5,0,1,5,2,1,6,4,1,1,15,1,1,12,5,0,1,13,2,1,10,2,2,0,12,9,21
1,0,13,2,1,3,5,0,1,5,2,1,6,4,1,1,13,2,1,10,2,2,0,15,1,1,12,5,0,1,12,9,21
1,0,13,2,1,3,5,0,1,13,2,1,10,2,2,0,15,1,1,12,5,0,1,5,2,1,6,4,1,1,12,9,21
1,0,13,2,1,3,5,0,1,13,2,1,10,2,2,0,5,2,1,6,4,1,1,15,1,1,12,5,0,1,12,9,21
4,0,4,1,0,0,3,0,0,27,1,1,1,4,1,0,4,1,0,8,4,1,0,28,1,1,2,4,1,0,15,98,113
4,0,4,1,0,0,3,0,0,28,1,1,2,4,1,0,27,1,1,1,4,1,0,4,1,0,8,4,1,0,15,98,113
4,0,4,1,0,0,3,0,0,28,1,1,2,4,1,0,4,1,0,8,4,1,0,27,1,1,1,4,1,0,15,98,113
4,0,4,1,0,0,3,0,0,4,1,0,8,4,1,0,27,1,1,1,4,1,0,28,1,1,2,4,1,0,15,98,113
4,0,4,1,0,0,3,0,0,4,1,0,8,4,1,0,28,1,1,2,4,1,0,27,1,1,1,4,1,0,15,98,113
9,0,28,1,1,0,5,0,2,22,1,1,1,4,1,0,28,1,1,7,4,1,0,23,1,1,2,4,1,0,32,81,113
9,0,28,1,1,0,5,0,2,23,1,1,2,4,1,0,22,1,1,1,4,1,0,28,1,1,7,4,1,0,32,81,113
9,0,28,1,1,0,5,0,2,23,1,1,2,4,1,0,28,1,1,7,4,1,0,22,1,1,1,4,1,0,32,81,113
9,0,28,1,1,0,5,0,2,28,1,1,7,4,1,0,22,1,1,1,4,1,0,23,1,1,2,4,1,0,32,81,113
9,0,28,1,1,0,5,0,2,28,1,1,7,4,1,0,23,1,1,2,4,1,0,22,1,1,1,4,1,0,32,81,113
12,0,26,1,1,0,3,0,1,19,1,1,1,4,1,0,26,1,1,8,4,1,0,20,1,1,2,4,1,0,47,69,116
12,0,26,1,1,0,3,0,1,20,1,1,2,4,1,0,19,1,1,1,4,1,0,26,1,1,8,4,1,0,47,69,116
12,0,26,1,1,0,3,0,1,20,1,1,2,4,1,0,26,1,1,8,4,1,0,19,1,1,1,4,1,0,47,69,116
12,0,26,1,1,0,3,0,1,26,1,1,8,4,1,0,19,1,1,1,4,1,0,20,1,1,2,4,1,0,47,69,116
12,0,26,1,1,0,3,0,1,26,1,1,8,4,1,0,20,1,1,2,4,1,0,19,1,1,1,4,1,0,47,69,116
12,0,12,1,0,12,5,1,1,18,1,1,0,4,1,0,12,1,0,0,2,1,0,10,1,0,2,5,1,0,2,66,68
12,0,12,1,0,12,5,1,1,10,1,0,2,5,1,0,18,1,1,0,4,1,0,12,1,0,0,2,1,0,2,66,68
12,0,12,1,0,12,5,1,1,10,1,0,2,5,1,0,12,1,0,0,2,1,0,18,1,1,0,4,1,0,2,66,68
12,0,12,1,0,12,5,1,1,12,1,0,0,2,1,0,18,1,1,0,4,1,0,10,1,0,2,5,1,0,2,66,68
12,0,12,1,0,12,5,1,1,12,1,0,0,2,1,0,10,1,0,2,5,1,0,18,1,1,0,4,1,0,2,66,68
13,0,19,1,1,4,5,1,2,13,0,0,0,3,0,0,19,1,1,2,4,1,0,13,0,0,0,3,0,0,39,60,99
13,0,19,1,1,4,5,1,2,13,0,0,0,3,0,0,13,0,0,0,3,0,0,19,1,1,2,4,1,0,39,60,99
13,0,19,1,1,4,5,1,2,13,0,0,0,3,0,0,19,1,1,2,4,1,0,13,0,0,0,3,0,0,39,60,99
13,0,19,1,1,4,5,1,2,19,1,1,2,4,1,0,13,0,0,0,3,0,0,13,0,0,0,3,0,0,39,60,99
13,0,19,1,1,4,5,1,2,19,1,1,2,4,1,0,13,0,0,0,3,0,0,13,0,0,0,3,0,0,39,60,99
5,0,9,2,1,7,4,1,0,3,1,0,2,5,0,1,9,2,1,10,5,1,1,11,2,1,12,2,1,1,6,33,39
5,0,9,2,1,7,4,1,0,11,2,1,12,2,1,1,3,1,0,2,5,0,1,9,2,1,10,5,1,1,6,33,39
5,0,9,2,1,7,4,1,0,11,2,1,12,2,1,1,9,2,1,10,5,1,1,3,1,0,2,5,0,1,6,33,39
5,0,9,2,1,7,4,1,0,9,2,1,10,5,1,1,3,1,0,2,5,0,1,11,2,1,12,2,1,1,6,33,39
5,0,9,2,1,7,4,1,0,9,2,1,10,5,1,1,11,2,1,12,2,1,1,3,1,0,2,5,0,1,6,33,39
4,0,9,3,1,5,4,1,0,29,2,2,3,4,1,1,9,3,1,11,5,2,1,11,1,1,13,5,0,1,5,27,32
4,0,9,3,1,5,4,1,0,11,1,1,13,5,0,1,29,2,2,3,4,1,1,9,3,1,11,5,2,1,5,27,32
4,0,9,3,1,5,4,1,0,11,1,1,13,5,0,1,9,3,1,11,5,2,1,29,2,2,3,4,1,1,5,27,32
4,0,9,3,1,5,4,1,0,9,3,1,11,5,2,1,29,2,2,3,4,1,1,11,1,1,13,5,0,1,5,27,32
4,0,9,3,1,5,4,1,0,9,3,1,11,5,2,1,11,1,1,13,5,0,1,29,2,2,3,4,1,1,5,27,32
3,0,9,3,0,4,4,1,1,29,2,2,2,4,1,1,9,3,0,12,2,2,1,11,2,0,14,2,1,1,9,21,30
3,0,9,3,0,4,4,1,1,11,2,0,14,2,1,1,29,2,2,2,4,1,1,9,3,0,12,2,2,1,9,21,30
3,0,9,3,0,4,4,1,1,11,2,0,14,2,1,1,9,3,0,12,2,2,1,29,2,2,2,4,1,1,9,21,30
3,0,9,3,0,4,4,1,1,9,3,0,12,2,2,1,29,2,2,2,4,1,1,11,2,0,14,2,1,1,9,21,30
3,0,9,3,0,4,4,1,1,9,3,0,12,2,2,1,11,2,0,14,2,1,1,29,2,2,2,4,1,1,9,21,30
14,0,10,1,0,6,5,1,0,14,0,0,0,3,0,0,10,1,0,4,5,1,0,29,1,1,13,4,1,0,29,63,92
14,0,10,1,0,6,5,1,0,29,1,1,13,4,1,0,14,0,0,0,3,0,0,10,1,0,4,5,1,0,29,63,92
14,0,10,1,0,6,5,1,0,29,1,1,13,4,1,0,10,1,0,4,5,1,0,14,0,0,0,3,0,0,29,63,92
14,0,10,1,0,6,5,1,0,10,1,0,4,5,1,0,14,0,0,0,3,0,0,29,1,1,13,4,1,0,29,63,92
14,0,10,1,0,6,5,1,0,10,1,0,4,5,1,0,29,1,1,13,4,1,0,14,0,0,0,3,0,0,29,63,92
10,0,6,1,1,8,5,1,0,10,1,0,0,5,0,1,28,1,1,8,4,1,0,7,2,2,11,5,1,1,6,72,78
10,0,6,1,1,8,5,1,0,7,2,2,11,5,1,1,10,1,0,0,5,0,1,28,1,1,8,4,1,0,6,72,78
10,0,6,1,1,8,5,1,0,7,2,2,11,5,1,1,28,1,1,8,4,1,0,10,1,0,0,5,0,1,6,72,78
10,0,6,1,1,8,5,1,0,28,1,1,8,4,1,0,10,1,0,0,5,0,1,7,2,2,11,5,1,1,6,72,78
10,0,6,1,1,8,5,1,0,28,1,1,8,4,1,0,7,2,2,11,5,1,1,10,1,0,0,5,0,1,6,72,78
14,0,10,1,0,6,5,1,1,14,0,0,0,3,0,0,10,1,0,4,5,1,0,28,1,1,12,4,1,0,29,64,93
14,0,10,1,0,6,5,1,1,28,1,1,12,4,1,0,14,0,0,0,3,0,0,10,1,0,4,5,1,0,29,64,93
14,0,10,1,0,6,5,1,1,28,1,1,12,4,1,0,10,1,0,4,5,1,0,14,0,0,0,3,0,0,29,64,93
14,0,10,1,0,6,5,1,1,10,1,0,4,5,1,0,14,0,0,0,3,0,0,28,1,1,12,4,1,0,29,64,93
14,0,10,1,0,6,5,1,1,10,1,0,4,5,1,0,28,1,1,12,4,1,0,14,0,0,0,3,0,0,29,64,93
10,0,4,2,1,10,5,2,0,7,3,0,3,2,1,2,25,2,2,5,1,1,1,6,1,1,12,5,0,1,17,54,71
10,0,4,2,1,10,5,2,0,6,1,1,12,5,0,1,7,3,0,3,2,1,2,25,2,2,5,1,1,1,17,54,71
10,0,4,2,1,10,5,2,0,6,1,1,12,5,0,1,25,2,2,5,1,1,1,7,3,0,3,2,1,2,17,54,71
10,0,4,2,1,10,5,2,0,25,2,2,5,1,1,1,7,3,0,3,2,1,2,6,1,1,12,5,0,1,17,54,71
10,0,4,2,1,10,5,2,0,25,2,2,5,1,1,1,6,1,1,12,5,0,1,7,3,0,3,2,1,2,17,54,71
14,0,4,2,0,12,5,0,1,11,2,0,3,2,0,2,4,2,0,10,5,2,0,21,2,2,5,4,1,1,9,64,73
14,0,4,2,0,12,5,0,1,21,2,2,5,4,1,1,11,2,0,3,2,0,2,4,2,0,10,5,2,0,9,64,73
14,0,4,2,0,12,5,0,1,21,2,2,5,4,1,1,4,2,0,10,5,2,0,11,2,0,3,2,0,2,9,64,73
14,0,4,2,0,12,5,0,1,4,2,0,10,5,2,0,11,2,0,3,2,0,2,21,2,2,5,4,1,1,9,64,73
14,0,4,2,0,12,5,0,1,4,2,0,10,5,2,0,21,2,2,5,4,1,1,11,2,0,3,2,0,2,9,64,73
10,0,2,3,0,12,2,1,2,22,2,2,2,4,1,1,24,3,3,4,1,1,2,4,2,0,14,2,1,1,11,54,65
10,0,2,3,0,12,2,1,2,4,2,0,14,2,1,1,22,2,2,2,4,1,1,24,3,3,4,1,1,2,11,54,65
10,0,2,3,0,12,2,1,2,4,2,0,14,2,1,1,24,3,3,4,1,1,2,22,2,2,2,4,1,1,11,54,65
10,0,2,3,0,12,2,1,2,24,3,3,4,1,1,2,22,2,2,2,4,1,1,4,2,0,14,2,1,1,11,54,65
10,0,2,3,0,12,2,1,2,24,3,3,4,1,1,2,4,2,0,14,2,1,1,22,2,2,2,4,1,1,11,54,65
5,0,6,3,2,14,4,1,0,26,1,1,1,4,1,0,6,3,2,11,4,1,2,29,2,2,4,4,1,1,33,28,61
5,0,6,3,2,14,4,1,0,29,2,2,4,4,1,1,26,1,1,1,4,1,0,6,3,2,11,4,1,2,33,28,61
5,0,6,3,2,14,4,1,0,29,2,2,4,4,1,1,6,3,2,11,4,1,2,26,1,1,1,4,1,0,33,28,61
5,0,6,3,2,14,4,1,0,6,3,2,11,4,1,2,26,1,1,1,4,1,0,29,2,2,4,4,1,1,33,28,61
5,0,6,3,2,14,4,1,0,6,3,2,11,4,1,2,29,2,2,4,4,1,1,26,1,1,1,4,1,0,33,28,61
10,0,30,5,5,12,4,1,1,10,1,0,0,5,1,0,30,5,5,10,1,1,4,23,1,1,3,4,1,0,2,54,56
10,0,30,5,5,12,4,1,1,23,1,1,3,4,1,0,10,1,0,0,5,1,0,30,5,5,10,1,1,4,2,54,56
10,0,30,5,5,12,4,1,1,23,1,1,3,4,1,0,30,5,5,10,1,1,4,10,1,0,0,5,1,0,2,54,56
10,0,30,5,5,12,4,1,1,30,5,5,10,1,1,4,10,1,0,0,5,1,0,23,1,1,3,4,1,0,2,54,56
10,0,30,5,5,12,4,1,1,30,5,5,10,1,1,4,23,1,1,3,4,1,0,10,1,0,0,5,1,0,2,54,56
5,0,1,2,0,6,1,1,1,19,1,1,4,5,0,1,19,1,1,0,5,0,1,30,2,2,5,4,1,1,3,28,31
5,0,1,2,0,6,1,1,1,30,2,2,5,4,1,1,19,1,1,4,5,0,1,19,1,1,0,5,0,1,3,28,31
5,0,1,2,0,6,1,1,1,30,2,2,5,4,1,1,19,1,1,0,5,0,1,19,1,1,4,5,0,1,3,28,31
5,0,1,2,0,6,1,1,1,19,1,1,0,5,0,1,19,1,1,4,5,0,1,30,2,2,5,4,1,1,3,28,31
5,0,1,2,0,6,1,1,1,19,1,1,0,5,0,1,30,2,2,5,4,1,1,19,1,1,4,5,0,1,3,28,31
9,0,1,4,0,10,1,1,3,9,1,1,0,3,1,0,24,1,1,3,1,1,0,3,2,0,12,4,1,1,10,48,58
9,0,1,4,0,10,1,1,3,3,2,0,12,4,1,1,9,1,1,0,3,1,0,24,1,1,3,1,1,0,10,48,58
9,0,1,4,0,10,1,1,3,3,2,0,12,4,1,1,24,1,1,3,1,1,0,9,1,1,0,3,1,0,10,48,58
9,0,1,4,0,10,1,1,3,24,1,1,3,1,1,0,9,1,1,0,3,1,0,3,2,0,12,4,1,1,10,48,58
9,0,1,4,0,10,1,1,3,24,1,1,3,1,1,0,3,2,0,12,4,1,1,9,1,1,0,3,1,0,10,48,58
