from,to,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
12,0,6,1,0,6,2,0,1,27,1,1,9,4,1,0,12,1,0,0,5,0,1,7,1,1,11,5,0,1,16,50,66
15,0,3,1,0,12,2,0,1,29,2,2,14,4,1,1,16,1,1,1,4,1,0,15,0,0,0,3,0,0,11,42,53
15,0,3,1,0,12,2,0,1,15,0,0,0,3,0,0,29,2,2,14,4,1,1,16,1,1,1,4,1,0,11,42,53
15,0,3,1,0,12,2,0,1,15,0,0,0,3,0,0,16,1,1,1,4,1,0,29,2,2,14,4,1,1,11,42,53
15,0,3,1,0,12,2,0,1,16,1,1,1,4,1,0,29,2,2,14,4,1,1,15,0,0,0,3,0,0,11,42,53
15,0,3,1,0,12,2,0,1,16,1,1,1,4,1,0,15,0,0,0,3,0,0,29,2,2,14,4,1,1,11,42,53
3,0,1,1,0,4,4,1,0,3,1,1,0,3,1,0,13,2,1,0,2,0,2,19,2,1,0,2,0,2,3,13,16
3,0,1,1,0,4,4,1,0,19,2,1,0,2,0,2,3,1,1,0,3,1,0,13,2,1,0,2,0,2,3,13,16
3,0,1,1,0,4,4,1,0,19,2,1,0,2,0,2,13,2,1,0,2,0,2,3,1,1,0,3,1,0,3,13,16
3,0,1,1,0,4,4,1,0,13,2,1,0,2,0,2,3,1,1,0,3,1,0,19,2,1,0,2,0,2,3,13,16
3,0,1,1,0,4,4,1,0,13,2,1,0,2,0,2,19,2,1,0,2,0,2,3,1,1,0,3,1,0,3,13,16
0,4,0,1,1,0,2,0,1,14,1,1,4,5,0,1,11,2,2,5,5,1,1,15,1,1,7,5,0,1,1,12,13
0,4,0,1,1,0,2,0,1,15,1,1,7,5,0,1,14,1,1,4,5,0,1,11,2,2,5,5,1,1,1,12,13
0,4,0,1,1,0,2,0,1,15,1,1,7,5,0,1,11,2,2,5,5,1,1,14,1,1,4,5,0,1,1,12,13
0,4,0,1,1,0,2,0,1,11,2,2,5,5,1,1,14,1,1,4,5,0,1,15,1,1,7,5,0,1,1,12,13
0,4,0,1,1,0,2,0,1,11,2,2,5,5,1,1,15,1,1,7,5,0,1,14,1,1,4,5,0,1,1,12,13
3,0,30,1,1,1,5,0,1,15,2,1,0,2,0,2,30,1,1,3,4,1,0,18,1,1,1,5,0,1,5,39,44
3,0,30,1,1,1,5,0,1,18,1,1,1,5,0,1,15,2,1,0,2,0,2,30,1,1,3,4,1,0,5,39,44
3,0,30,1,1,1,5,0,1,18,1,1,1,5,0,1,30,1,1,3,4,1,0,15,2,1,0,2,0,2,5,39,44
3,0,30,1,1,1,5,0,1,30,1,1,3,4,1,0,15,2,1,0,2,0,2,18,1,1,1,5,0,1,5,39,44
3,0,30,1,1,1,5,0,1,30,1,1,3,4,1,0,18,1,1,1,5,0,1,15,2,1,0,2,0,2,5,39,44
7,0,7,1,0,7,5,1,1,5,1,1,6,5,0,1,7,1,0,0,5,1,0,12,2,2,9,5,0,2,2,29,31
7,0,7,1,0,7,5,1,1,12,2,2,9,5,0,2,5,1,1,6,5,0,1,7,1,0,0,5,1,0,2,29,31
7,0,7,1,0,7,5,1,1,12,2,2,9,5,0,2,7,1,0,0,5,1,0,5,1,1,6,5,0,1,2,29,31
7,0,7,1,0,7,5,1,1,7,1,0,0,5,1,0,5,1,1,6,5,0,1,12,2,2,9,5,0,2,2,29,31
7,0,7,1,0,7,5,1,1,7,1,0,0,5,1,0,12,2,2,9,5,0,2,5,1,1,6,5,0,1,2,29,31
8,0,27,1,1,0,3,1,0,23,1,1,1,4,1,0,27,1,1,5,4,1,0,8,2,2,0,3,1,1,30,24,54
8,0,27,1,1,0,3,1,0,8,2,2,0,3,1,1,23,1,1,1,4,1,0,27,1,1,5,4,1,0,30,24,54
8,0,27,1,1,0,3,1,0,8,2,2,0,3,1,1,27,1,1,5,4,1,0,23,1,1,1,4,1,0,30,24,54
8,0,27,1,1,0,3,1,0,27,1,1,5,4,1,0,23,1,1,1,4,1,0,8,2,2,0,3,1,1,30,24,54
8,0,27,1,1,0,3,1,0,27,1,1,5,4,1,0,8,2,2,0,3,1,1,23,1,1,1,4,1,0,30,24,54
9,0,24,2,2,0,5,1,0,13,1,1,0,2,0,1,24,2,2,3,4,1,1,9,1,0,0,2,0,1,26,26,52
9,0,24,2,2,0,5,1,0,9,1,0,0,2,0,1,13,1,1,0,2,0,1,24,2,2,3,4,1,1,26,26,52
9,0,24,2,2,0,5,1,0,9,1,0,0,2,0,1,24,2,2,3,4,1,1,13,1,1,0,2,0,1,26,26,52
9,0,24,2,2,0,5,1,0,24,2,2,3,4,1,1,13,1,1,0,2,0,1,9,1,0,0,2,0,1,26,26,52
9,0,24,2,2,0,5,1,0,24,2,2,3,4,1,1,9,1,0,0,2,0,1,13,1,1,0,2,0,1,26,26,52
8,0,8,1,0,7,5,1,2,4,1,1,6,5,0,1,8,1,0,0,5,1,0,11,2,2,9,5,0,2,9,24,33
8,0,8,1,0,7,5,1,2,11,2,2,9,5,0,2,4,1,1,6,5,0,1,8,1,0,0,5,1,0,9,24,33
8,0,8,1,0,7,5,1,2,11,2,2,9,5,0,2,8,1,0,0,5,1,0,4,1,1,6,5,0,1,9,24,33
8,0,8,1,0,7,5,1,2,8,1,0,0,5,1,0,4,1,1,6,5,0,1,11,2,2,9,5,0,2,9,24,33
8,0,8,1,0,7,5,1,2,8,1,0,0,5,1,0,11,2,2,9,5,0,2,4,1,1,6,5,0,1,9,24,33
1,0,10,1,1,7,4,1,0,14,2,1,13,5,1,1,10,1,1,5,5,0,1,6,1,0,7,4,1,0,13,8,21
1,0,10,1,1,7,4,1,0,6,1,0,7,4,1,0,14,2,1,13,5,1,1,10,1,1,5,5,0,1,13,8,21
1,0,10,1,1,7,4,1,0,6,1,0,7,4,1,0,10,1,1,5,5,0,1,14,2,1,13,5,1,1,13,8,21
1,0,10,1,1,7,4,1,0,10,1,1,5,5,0,1,14,2,1,13,5,1,1,6,1,0,7,4,1,0,13,8,21
1,0,10,1,1,7,4,1,0,10,1,1,5,5,0,1,6,1,0,7,4,1,0,14,2,1,13,5,1,1,13,8,21
1,0,3,3,2,0,3,1,0,7,1,0,8,4,1,0,3,3,2,4,4,1,2,23,3,2,0,2,2,1,9,6,15
1,0,3,3,2,0,3,1,0,23,3,2,0,2,2,1,7,1,0,8,4,1,0,3,3,2,4,4,1,2,9,6,15
1,0,3,3,2,0,3,1,0,23,3,2,0,2,2,1,3,3,2,4,4,1,2,7,1,0,8,4,1,0,9,6,15
1,0,3,3,2,0,3,1,0,3,3,2,4,4,1,2,7,1,0,8,4,1,0,23,3,2,0,2,2,1,9,6,15
1,0,3,3,2,0,3,1,0,3,3,2,4,4,1,2,23,3,2,0,2,2,1,7,1,0,8,4,1,0,9,6,15
0,6,10,1,1,5,4,1,0,5,2,0,5,4,1,1,10,1,1,6,5,0,1,14,2,2,14,2,1,1,12,20,32
0,6,10,1,1,5,4,1,0,14,2,2,14,2,1,1,5,2,0,5,4,1,1,10,1,1,6,5,0,1,12,20,32
0,6,10,1,1,5,4,1,0,14,2,2,14,2,1,1,10,1,1,6,5,0,1,5,2,0,5,4,1,1,12,20,32
0,6,10,1,1,5,4,1,0,10,1,1,6,5,0,1,5,2,0,5,4,1,1,14,2,2,14,2,1,1,12,20,32
0,6,10,1,1,5,4,1,0,10,1,1,6,5,0,1,14,2,2,14,2,1,1,5,2,0,5,4,1,1,12,20,32
11,0,24,1,1,0,4,1,0,20,1,1,1,4,1,0,24,1,1,5,4,1,0,19,1,1,0,4,1,0,29,44,73
11,0,24,1,1,0,4,1,0,19,1,1,0,4,1,0,20,1,1,1,4,1,0,24,1,1,5,4,1,0,29,44,73
11,0,24,1,1,0,4,1,0,19,1,1,0,4,1,0,24,1,1,5,4,1,0,20,1,1,1,4,1,0,29,44,73
11,0,24,1,1,0,4,1,0,24,1,1,5,4,1,0,20,1,1,1,4,1,0,19,1,1,0,4,1,0,29,44,73
11,0,24,1,1,0,4,1,0,24,1,1,5,4,1,0,19,1,1,0,4,1,0,20,1,1,1,4,1,0,29,44,73
8,0,4,0,0,4,3,0,0,30,1,1,8,4,1,0,30,1,1,8,4,1,0,8,2,1,12,5,1,1,11,28,39
8,0,4,0,0,4,3,0,0,8,2,1,12,5,1,1,30,1,1,8,4,1,0,30,1,1,8,4,1,0,11,28,39
8,0,4,0,0,4,3,0,0,8,2,1,12,5,1,1,30,1,1,8,4,1,0,30,1,1,8,4,1,0,11,28,39
8,0,4,0,0,4,3,0,0,30,1,1,8,4,1,0,30,1,1,8,4,1,0,8,2,1,12,5,1,1,11,28,39
8,0,4,0,0,4,3,0,0,30,1,1,8,4,1,0,8,2,1,12,5,1,1,30,1,1,8,4,1,0,11,28,39
11,0,22,1,1,2,5,0,1,11,1,0,0,2,0,1,22,1,1,3,4,1,0,9,2,0,2,5,0,2,21,45,66
11,0,22,1,1,2,5,0,1,9,2,0,2,5,0,2,11,1,0,0,2,0,1,22,1,1,3,4,1,0,21,45,66
11,0,22,1,1,2,5,0,1,9,2,0,2,5,0,2,22,1,1,3,4,1,0,11,1,0,0,2,0,1,21,45,66
11,0,22,1,1,2,5,0,1,22,1,1,3,4,1,0,11,1,0,0,2,0,1,9,2,0,2,5,0,2,21,45,66
11,0,22,1,1,2,5,0,1,22,1,1,3,4,1,0,9,2,0,2,5,0,2,11,1,0,0,2,0,1,21,45,66
3,0,5,2,0,8,2,1,1,30,2,2,3,4,1,1,30,1,1,3,4,1,0,10,1,0,13,4,1,0,14,16,30
3,0,5,2,0,8,2,1,1,10,1,0,13,4,1,0,30,2,2,3,4,1,1,30,1,1,3,4,1,0,14,16,30
3,0,5,2,0,8,2,1,1,10,1,0,13,4,1,0,30,1,1,3,4,1,0,30,2,2,3,4,1,1,14,16,30
3,0,5,2,0,8,2,1,1,30,1,1,3,4,1,0,30,2,2,3,4,1,1,10,1,0,13,4,1,0,14,16,30
3,0,5,2,0,8,2,1,1,30,1,1,3,4,1,0,10,1,0,13,4,1,0,30,2,2,3,4,1,1,14,16,30
14,0,14,1,0,8,5,0,1,8,1,0,6,5,0,1,14,1,0,0,5,1,0,8,2,0,6,5,1,1,18,36,54
14,0,14,1,0,8,5,0,1,8,2,0,6,5,1,1,8,1,0,6,5,0,1,14,1,0,0,5,1,0,18,36,54
14,0,14,1,0,8,5,0,1,8,2,0,6,5,1,1,14,1,0,0,5,1,0,8,1,0,6,5,0,1,18,36,54
14,0,14,1,0,8,5,0,1,14,1,0,0,5,1,0,8,1,0,6,5,0,1,8,2,0,6,5,1,1,18,36,54
14,0,14,1,0,8,5,0,1,14,1,0,0,5,1,0,8,2,0,6,5,1,1,8,1,0,6,5,0,1,18,36,54
2,0,6,2,1,8,4,1,1,29,2,2,1,4,1,1,29,1,1,1,4,1,0,10,1,0,12,4,1,0,17,11,28
2,0,6,2,1,8,4,1,1,10,1,0,12,4,1,0,29,2,2,1,4,1,1,29,1,1,1,4,1,0,17,11,28
2,0,6,2,1,8,4,1,1,10,1,0,12,4,1,0,29,1,1,1,4,1,0,29,2,2,1,4,1,1,17,11,28
2,0,6,2,1,8,4,1,1,29,1,1,1,4,1,0,29,2,2,1,4,1,1,10,1,0,12,4,1,0,17,11,28
2,0,6,2,1,8,4,1,1,29,1,1,1,4,1,0,10,1,0,12,4,1,0,29,2,2,1,4,1,1,17,11,28
14,0,13,1,0,9,5,0,2,7,1,0,7,5,0,1,13,1,0,1,5,1,0,7,3,0,7,2,1,2,17,36,53
14,0,13,1,0,9,5,0,2,7,3,0,7,2,1,2,7,1,0,7,5,0,1,13,1,0,1,5,1,0,17,36,53
14,0,13,1,0,9,5,0,2,7,3,0,7,2,1,2,13,1,0,1,5,1,0,7,1,0,7,5,0,1,17,36,53
14,0,13,1,0,9,5,0,2,13,1,0,1,5,1,0,7,1,0,7,5,0,1,7,3,0,7,2,1,2,17,36,53
14,0,13,1,0,9,5,0,2,13,1,0,1,5,1,0,7,3,0,7,2,1,2,7,1,0,7,5,0,1,17,36,53
3,0,3,1,0,0,3,0,0,3,1,0,0,2,1,0,3,1,0,0,2,1,0,15,1,1,6,5,0,1,9,10,19
3,0,3,1,0,0,3,0,0,15,1,1,6,5,0,1,3,1,0,0,2,1,0,3,1,0,0,2,1,0,9,10,19
3,0,3,1,0,0,3,0,0,15,1,1,6,5,0,1,3,1,0,0,2,1,0,3,1,0,0,2,1,0,9,10,19
3,0,3,1,0,0,3,0,0,3,1,0,0,2,1,0,3,1,0,0,2,1,0,15,1,1,6,5,0,1,9,10,19
3,0,3,1,0,0,3,0,0,3,1,0,0,2,1,0,15,1,1,6,5,0,1,3,1,0,0,2,1,0,9,10,19
0,7,0,0,0,0,3,0,0,4,1,1,2,5,0,1,16,1,1,8,5,0,1,30,1,1,0,5,1,0,1,19,20
0,7,0,0,0,0,3,0,0,30,1,1,0,5,1,0,4,1,1,2,5,0,1,16,1,1,8,5,0,1,1,19,20
0,7,0,0,0,0,3,0,0,30,1,1,0,5,1,0,16,1,1,8,5,0,1,4,1,1,2,5,0,1,1,19,20
0,7,0,0,0,0,3,0,0,16,1,1,8,5,0,1,4,1,1,2,5,0,1,30,1,1,0,5,1,0,1,19,20
0,7,0,0,0,0,3,0,0,16,1,1,8,5,0,1,30,1,1,0,5,1,0,4,1,1,2,5,0,1,1,19,20
0,15,0,1,1,0,2,1,0,6,1,1,0,5,0,1,0,1,1,0,2,1,0,18,1,1,6,5,0,1,1,35,36
0,15,0,1,1,0,2,1,0,18,1,1,6,5,0,1,6,1,1,0,5,0,1,0,1,1,0,2,1,0,1,35,36
0,15,0,1,1,0,2,1,0,18,1,1,6,5,0,1,0,1,1,0,2,1,0,6,1,1,0,5,0,1,1,35,36
0,15,0,1,1,0,2,1,0,0,1,1,0,2,1,0,6,1,1,0,5,0,1,18,1,1,6,5,0,1,1,35,36
0,15,0,1,1,0,2,1,0,0,1,1,0,2,1,0,18,1,1,6,5,0,1,6,1,1,0,5,0,1,1,35,36
2,0,5,1,0,0,3,0,0,18,1,1,10,5,1,0,5,1,0,7,2,0,1,8,1,0,10,4,1,0,7,9,16
2,0,5,1,0,0,3,0,0,8,1,0,10,4,1,0,18,1,1,10,5,1,0,5,1,0,7,2,0,1,7,9,16
2,0,5,1,0,0,3,0,0,8,1,0,10,4,1,0,5,1,0,7,2,0,1,18,1,1,10,5,1,0,7,9,16
2,0,5,1,0,0,3,0,0,5,1,0,7,2,0,1,18,1,1,10,5,1,0,8,1,0,10,4,1,0,7,9,16
2,0,5,1,0,0,3,0,0,5,1,0,7,2,0,1,8,1,0,10,4,1,0,18,1,1,10,5,1,0,7,9,16
2,0,5,0,0,0,5,0,1,17,1,1,11,5,1,0,5,0,0,7,3,0,0,7,1,0,9,4,1,0,6,10,16
2,0,5,0,0,0,5,0,1,7,1,0,9,4,1,0,17,1,1,11,5,1,0,5,0,0,7,3,0,0,6,10,16
2,0,5,0,0,0,5,0,1,7,1,0,9,4,1,0,5,0,0,7,3,0,0,17,1,1,11,5,1,0,6,10,16
2,0,5,0,0,0,5,0,1,5,0,0,7,3,0,0,17,1,1,11,5,1,0,7,1,0,9,4,1,0,6,10,16
2,0,5,0,0,0,5,0,1,5,0,0,7,3,0,0,7,1,0,9,4,1,0,17,1,1,11,5,1,0,6,10,16
12,0,24,3,3,0,3,1,0,19,1,1,1,1,1,0,24,3,3,6,4,1,2,28,1,1,10,4,1,0,37,37,74
12,0,24,3,3,0,3,1,0,28,1,1,10,4,1,0,19,1,1,1,1,1,0,24,3,3,6,4,1,2,37,37,74
12,0,24,3,3,0,3,1,0,28,1,1,10,4,1,0,24,3,3,6,4,1,2,19,1,1,1,1,1,0,37,37,74
12,0,24,3,3,0,3,1,0,24,3,3,6,4,1,2,19,1,1,1,1,1,0,28,1,1,10,4,1,0,37,37,74
12,0,24,3,3,0,3,1,0,24,3,3,6,4,1,2,28,1,1,10,4,1,0,19,1,1,1,1,1,0,37,37,74
12,0,10,1,0,12,2,0,2,20,1,1,2,4,1,0,10,1,0,2,5,1,0,14,1,1,4,5,1,0,2,38,40
12,0,10,1,0,12,2,0,2,14,1,1,4,5,1,0,20,1,1,2,4,1,0,10,1,0,2,5,1,0,2,38,40
12,0,10,1,0,12,2,0,2,14,1,1,4,5,1,0,10,1,0,2,5,1,0,20,1,1,2,4,1,0,2,38,40
12,0,10,1,0,12,2,0,2,10,1,0,2,5,1,0,20,1,1,2,4,1,0,14,1,1,4,5,1,0,2,38,40
12,0,10,1,0,12,2,0,2,10,1,0,2,5,1,0,14,1,1,4,5,1,0,20,1,1,2,4,1,0,2,38,40
11,0,10,1,0,12,5,0,1,22,1,1,3,4,1,0,10,1,0,1,5,1,0,16,1,1,3,5,1,0,9,33,42
11,0,10,1,0,12,5,0,1,16,1,1,3,5,1,0,22,1,1,3,4,1,0,10,1,0,1,5,1,0,9,33,42
11,0,10,1,0,12,5,0,1,16,1,1,3,5,1,0,10,1,0,1,5,1,0,22,1,1,3,4,1,0,9,33,42
11,0,10,1,0,12,5,0,1,10,1,0,1,5,1,0,22,1,1,3,4,1,0,16,1,1,3,5,1,0,9,33,42
11,0,10,1,0,12,5,0,1,10,1,0,1,5,1,0,16,1,1,3,5,1,0,22,1,1,3,4,1,0,9,33,42
3,0,4,0,0,6,4,1,0,5,1,0,2,2,1,0,4,0,0,7,3,0,0,13,1,1,14,5,1,0,7,14,21
3,0,4,0,0,6,4,1,0,13,1,1,14,5,1,0,5,1,0,2,2,1,0,4,0,0,7,3,0,0,7,14,21
3,0,4,0,0,6,4,1,0,13,1,1,14,5,1,0,4,0,0,7,3,0,0,5,1,0,2,2,1,0,7,14,21
3,0,4,0,0,6,4,1,0,4,0,0,7,3,0,0,5,1,0,2,2,1,0,13,1,1,14,5,1,0,7,14,21
3,0,4,0,0,6,4,1,0,4,0,0,7,3,0,0,13,1,1,14,5,1,0,5,1,0,2,2,1,0,7,14,21
7,0,0,0,0,7,3,0,0,23,1,1,0,4,1,0,26,2,2,3,4,1,1,22,0,0,15,5,0,0,1,19,20
7,0,0,0,0,7,3,0,0,22,0,0,15,5,0,0,23,1,1,0,4,1,0,26,2,2,3,4,1,1,1,19,20
7,0,0,0,0,7,3,0,0,22,0,0,15,5,0,0,26,2,2,3,4,1,1,23,1,1,0,4,1,0,1,19,20
7,0,0,0,0,7,3,0,0,26,2,2,3,4,1,1,23,1,1,0,4,1,0,22,0,0,15,5,0,0,1,19,20
7,0,0,0,0,7,3,0,0,26,2,2,3,4,1,1,22,0,0,15,5,0,0,23,1,1,0,4,1,0,1,19,20
3,0,3,1,0,0,3,0,0,7,1,1,2,5,0,1,3,1,0,0,5,0,1,12,0,0,15,3,0,0,9,10,19
3,0,3,1,0,0,3,0,0,12,0,0,15,3,0,0,7,1,1,2,5,0,1,3,1,0,0,5,0,1,9,10,19
3,0,3,1,0,0,3,0,0,12,0,0,15,3,0,0,3,1,0,0,5,0,1,7,1,1,2,5,0,1,9,10,19
3,0,3,1,0,0,3,0,0,3,1,0,0,5,0,1,7,1,1,2,5,0,1,12,0,0,15,3,0,0,9,10,19
3,0,3,1,0,0,3,0,0,3,1,0,0,5,0,1,12,0,0,15,3,0,0,7,1,1,2,5,0,1,9,10,19
6,0,26,1,1,0,3,0,0,9,0,0,15,3,0,0,26,1,1,2,4,1,0,6,1,0,0,2,1,0,15,20,35
6,0,26,1,1,0,3,0,0,6,1,0,0,2,1,0,9,0,0,15,3,0,0,26,1,1,2,4,1,0,15,20,35
6,0,26,1,1,0,3,0,0,6,1,0,0,2,1,0,26,1,1,2,4,1,0,9,0,0,15,3,0,0,15,20,35
6,0,26,1,1,0,3,0,0,26,1,1,2,4,1,0,9,0,0,15,3,0,0,6,1,0,0,2,1,0,15,20,35
6,0,26,1,1,0,3,0,0,26,1,1,2,4,1,0,6,1,0,0,2,1,0,9,0,0,15,3,0,0,15,20,35
3,0,3,0,0,4,4,1,0,7,1,0,10,1,1,0,3,0,0,0,3,0,0,28,1,1,1,4,1,0,4,12,16
3,0,3,0,0,4,4,1,0,28,1,1,1,4,1,0,7,1,0,10,1,1,0,3,0,0,0,3,0,0,4,12,16
3,0,3,0,0,4,4,1,0,28,1,1,1,4,1,0,3,0,0,0,3,0,0,7,1,0,10,1,1,0,4,12,16
3,0,3,0,0,4,4,1,0,3,0,0,0,3,0,0,7,1,0,10,1,1,0,28,1,1,1,4,1,0,4,12,16
3,0,3,0,0,4,4,1,0,3,0,0,0,3,0,0,28,1,1,1,4,1,0,7,1,0,10,1,1,0,4,12,16
10,0,10,1,0,15,3,0,0,7,1,0,3,5,0,1,10,1,0,0,2,0,1,10,1,0,0,5,0,1,13,24,37
10,0,10,1,0,15,3,0,0,10,1,0,0,5,0,1,7,1,0,3,5,0,1,10,1,0,0,2,0,1,13,24,37
10,0,10,1,0,15,3,0,0,10,1,0,0,5,0,1,10,1,0,0,2,0,1,7,1,0,3,5,0,1,13,24,37
10,0,10,1,0,15,3,0,0,10,1,0,0,2,0,1,7,1,0,3,5,0,1,10,1,0,0,5,0,1,13,24,37
10,0,10,1,0,15,3,0,0,10,1,0,0,2,0,1,10,1,0,0,5,0,1,7,1,0,3,5,0,1,13,24,37
4,0,9,1,1,0,2,0,0,28,1,1,2,4,1,0,9,1,1,7,5,0,1,4,0,0,0,3,0,0,11,12,23
4,0,9,1,1,0,2,0,0,4,0,0,0,3,0,0,28,1,1,2,4,1,0,9,1,1,7,5,0,1,11,12,23
4,0,9,1,1,0,2,0,0,4,0,0,0,3,0,0,9,1,1,7,5,0,1,28,1,1,2,4,1,0,11,12,23
4,0,9,1,1,0,2,0,0,9,1,1,7,5,0,1,28,1,1,2,4,1,0,4,0,0,0,3,0,0,11,12,23
4,0,9,1,1,0,2,0,0,9,1,1,7,5,0,1,4,0,0,0,3,0,0,28,1,1,2,4,1,0,11,12,23
10,0,10,0,0,0,3,0,0,23,2,2,3,4,1,1,20,1,1,0,4,1,0,30,1,1,10,4,1,0,23,36,59
10,0,10,0,0,0,3,0,0,30,1,1,10,4,1,0,23,2,2,3,4,1,1,20,1,1,0,4,1,0,23,36,59
10,0,10,0,0,0,3,0,0,30,1,1,10,4,1,0,20,1,1,0,4,1,0,23,2,2,3,4,1,1,23,36,59
10,0,10,0,0,0,3,0,0,20,1,1,0,4,1,0,23,2,2,3,4,1,1,30,1,1,10,4,1,0,23,36,59
10,0,10,0,0,0,3,0,0,20,1,1,0,4,1,0,30,1,1,10,4,1,0,23,2,2,3,4,1,1,23,36,59
12,0,5,1,0,7,5,0,1,12,1,0,0,2,0,1,12,0,0,0,3,0,0,20,1,1,2,4,1,0,16,30,46
12,0,5,1,0,7,5,0,1,20,1,1,2,4,1,0,12,1,0,0,2,0,1,12,0,0,0,3,0,0,16,30,46
12,0,5,1,0,7,5,0,1,20,1,1,2,4,1,0,12,0,0,0,3,0,0,12,1,0,0,2,0,1,16,30,46
12,0,5,1,0,7,5,0,1,12,0,0,0,3,0,0,12,1,0,0,2,0,1,20,1,1,2,4,1,0,16,30,46
12,0,5,1,0,7,5,0,1,12,0,0,0,3,0,0,20,1,1,2,4,1,0,12,1,0,0,2,0,1,16,30,46
1,0,1,1,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,2,4,1,0,12,1,0,13,4,1,0,5,6,11
1,0,1,1,0,0,3,0,0,12,1,0,13,4,1,0,1,0,0,0,3,0,0,1,1,0,2,4,1,0,5,6,11
1,0,1,1,0,0,3,0,0,12,1,0,13,4,1,0,1,1,0,2,4,1,0,1,0,0,0,3,0,0,5,6,11
1,0,1,1,0,0,3,0,0,1,1,0,2,4,1,0,1,0,0,0,3,0,0,12,1,0,13,4,1,0,5,6,11
1,0,1,1,0,0,3,0,0,1,1,0,2,4,1,0,12,1,0,13,4,1,0,1,0,0,0,3,0,0,5,6,11
9,0,7,2,2,0,3,0,0,9,1,0,0,5,0,1,7,2,2,8,5,0,2,22,1,1,1,4,1,0,21,42,63
9,0,7,2,2,0,3,0,0,22,1,1,1,4,1,0,9,1,0,0,5,0,1,7,2,2,8,5,0,2,21,42,63
9,0,7,2,2,0,3,0,0,22,1,1,1,4,1,0,7,2,2,8,5,0,2,9,1,0,0,5,0,1,21,42,63
9,0,7,2,2,0,3,0,0,7,2,2,8,5,0,2,9,1,0,0,5,0,1,22,1,1,1,4,1,0,21,42,63
9,0,7,2,2,0,3,0,0,7,2,2,8,5,0,2,22,1,1,1,4,1,0,9,1,0,0,5,0,1,21,42,63
13,0,29,1,1,8,5,0,1,18,1,1,1,4,1,0,29,1,1,12,4,1,0,13,0,0,0,3,0,0,16,32,48
13,0,29,1,1,8,5,0,1,13,0,0,0,3,0,0,18,1,1,1,4,1,0,29,1,1,12,4,1,0,16,32,48
13,0,29,1,1,8,5,0,1,13,0,0,0,3,0,0,29,1,1,12,4,1,0,18,1,1,1,4,1,0,16,32,48
13,0,29,1,1,8,5,0,1,29,1,1,12,4,1,0,18,1,1,1,4,1,0,13,0,0,0,3,0,0,16,32,48
13,0,29,1,1,8,5,0,1,29,1,1,12,4,1,0,13,0,0,0,3,0,0,18,1,1,1,4,1,0,16,32,48
0,12,2,1,0,0,3,0,0,2,1,1,0,5,0,1,2,1,0,2,4,1,0,12,1,0,12,4,1,0,1,29,30
0,12,2,1,0,0,3,0,0,12,1,0,12,4,1,0,2,1,1,0,5,0,1,2,1,0,2,4,1,0,1,29,30
0,12,2,1,0,0,3,0,0,12,1,0,12,4,1,0,2,1,0,2,4,1,0,2,1,1,0,5,0,1,1,29,30
0,12,2,1,0,0,3,0,0,2,1,0,2,4,1,0,2,1,1,0,5,0,1,12,1,0,12,4,1,0,1,29,30
0,12,2,1,0,0,3,0,0,2,1,0,2,4,1,0,12,1,0,12,4,1,0,2,1,1,0,5,0,1,1,29,30
0,12,0,1,1,1,4,1,0,23,1,1,1,5,1,0,0,1,1,0,2,0,1,9,1,0,9,4,1,0,1,28,29
0,12,0,1,1,1,4,1,0,9,1,0,9,4,1,0,23,1,1,1,5,1,0,0,1,1,0,2,0,1,1,28,29
0,12,0,1,1,1,4,1,0,9,1,0,9,4,1,0,0,1,1,0,2,0,1,23,1,1,1,5,1,0,1,28,29
0,12,0,1,1,1,4,1,0,0,1,1,0,2,0,1,23,1,1,1,5,1,0,9,1,0,9,4,1,0,1,28,29
0,12,0,1,1,1,4,1,0,0,1,1,0,2,0,1,9,1,0,9,4,1,0,23,1,1,1,5,1,0,1,28,29
1,0,11,0,0,0,3,0,0,6,2,1,3,2,1,1,11,0,0,12,3,0,0,12,2,1,13,4,1,1,5,6,11
1,0,11,0,0,0,3,0,0,12,2,1,13,4,1,1,6,2,1,3,2,1,1,11,0,0,12,3,0,0,5,6,11
1,0,11,0,0,0,3,0,0,12,2,1,13,4,1,1,11,0,0,12,3,0,0,6,2,1,3,2,1,1,5,6,11
1,0,11,0,0,0,3,0,0,11,0,0,12,3,0,0,6,2,1,3,2,1,1,12,2,1,13,4,1,1,5,6,11
1,0,11,0,0,0,3,0,0,11,0,0,12,3,0,0,12,2,1,13,4,1,1,6,2,1,3,2,1,1,5,6,11
3,0,9,1,0,0,3,0,0,12,2,1,13,5,1,1,9,1,0,12,5,1,0,3,0,0,0,3,0,0,9,30,39
3,0,9,1,0,0,3,0,0,3,0,0,0,3,0,0,12,2,1,13,5,1,1,9,1,0,12,5,1,0,9,30,39
