from,to,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
0,4,19,4,4,9,4,0,1,27,9,9,3,5,8,1,11,1,0,11,4,0,1,19,4,4,7,5,3,1,27,22,49
0,15,1,1,0,8,2,1,0,15,3,3,11,5,3,0,23,1,1,7,5,1,0,1,1,0,1,4,0,1,27,65,92
0,15,26,10,10,7,4,0,1,14,2,2,12,5,2,0,21,1,1,9,5,1,0,26,10,10,0,5,10,0,22,65,87
0,15,24,9,9,3,4,0,1,13,0,0,13,3,0,0,17,1,1,13,5,1,0,24,9,9,2,5,8,1,10,65,75
0,15,23,8,8,2,4,0,1,13,0,0,13,3,0,0,16,1,1,14,5,1,0,23,8,8,3,5,7,1,7,65,72
0,4,12,1,0,2,4,0,1,30,11,11,0,5,10,1,20,5,5,10,5,4,1,12,1,0,12,4,0,1,7,16,23
0,8,22,7,7,13,3,0,0,30,10,10,0,5,9,1,15,0,0,15,3,0,0,22,7,7,4,5,6,1,42,36,78
0,8,20,5,5,11,4,0,1,29,10,10,1,5,9,1,14,1,0,14,4,0,1,20,5,5,6,2,5,1,35,36,71
0,8,15,4,4,5,4,0,1,25,7,7,5,5,6,1,8,1,0,8,4,0,1,15,4,4,11,5,3,1,17,36,53
0,9,15,3,3,5,4,0,1,24,6,6,6,2,6,1,7,1,0,7,4,0,1,15,3,3,11,5,2,1,15,41,56
0,10,21,7,7,15,3,0,0,13,1,0,13,4,0,1,30,9,9,0,2,9,0,21,7,7,5,5,6,1,48,36,84
0,10,11,1,0,1,4,0,1,30,10,10,0,5,10,0,20,5,5,10,5,4,1,11,1,0,11,4,0,1,5,36,41
0,1,7,1,0,7,4,0,1,28,9,9,2,5,8,1,17,3,3,13,5,2,1,21,3,3,1,5,3,0,23,7,30
0,10,18,4,4,8,4,0,1,26,9,9,4,5,8,1,11,1,0,11,4,0,1,18,4,4,8,5,3,1,26,46,72
0,11,11,1,0,2,4,0,1,30,10,10,0,2,10,0,20,5,5,10,5,4,1,11,1,0,11,4,0,1,6,41,47
0,11,11,1,0,1,4,0,1,30,10,10,0,5,10,0,19,5,5,11,5,4,1,11,1,0,11,4,0,1,4,41,45
0,12,19,4,4,9,4,0,1,27,9,9,3,5,8,1,11,1,0,11,4,0,1,19,4,4,7,5,3,1,28,54,82
0,12,18,4,4,8,4,0,1,4,8,8,4,3,8,1,10,1,0,10,4,0,1,18,4,4,8,5,3,1,25,54,79
0,13,20,5,5,11,4,0,1,28,9,9,2,2,9,1,13,1,0,13,4,0,1,20,5,5,6,5,4,1,33,59,92
0,6,8,1,0,8,4,0,1,28,9,9,2,5,8,1,18,3,3,12,5,2,1,21,3,3,1,5,3,0,24,24,48
0,6,3,1,0,3,4,0,1,25,7,7,5,5,6,1,14,1,0,14,4,0,1,17,2,2,5,5,2,0,10,24,34
0,7,0,1,0,0,4,0,1,15,2,2,11,5,2,0,8,1,0,8,4,0,1,22,1,1,8,5,1,0,102,29,131
0,7,5,1,0,5,4,0,1,27,8,8,3,5,7,1,16,2,2,14,5,1,1,19,3,3,3,5,3,0,17,29,46
0,15,16,4,4,6,4,0,1,25,7,7,5,5,6,1,8,1,0,8,4,0,1,16,4,4,10,5,3,1,19,67,86
0,8,1,1,0,1,4,0,1,23,7,7,7,5,6,1,12,1,0,12,4,0,1,15,2,2,7,5,2,0,4,34,38
0,9,5,1,0,5,4,0,1,26,8,8,4,5,7,1,16,2,2,14,5,1,1,19,3,3,3,5,3,0,16,39,55
0,1,30,8,8,11,4,0,1,22,6,6,8,5,5,1,14,2,2,8,5,2,0,30,8,8,0,5,7,1,34,7,41
0,3,30,7,7,10,4,0,1,21,6,6,9,5,5,1,13,2,2,9,5,2,0,30,7,7,0,5,7,0,31,15,46
0,3,28,7,7,7,4,0,1,20,4,4,10,5,3,1,11,1,0,11,4,0,1,28,7,7,2,5,6,1,22,15,37
0,4,22,8,8,1,4,0,1,13,0,0,13,3,0,0,15,1,1,15,5,1,0,22,8,8,4,5,7,1,116,20,136
0,1,22,4,4,3,4,0,1,14,1,0,14,4,0,1,30,9,9,0,5,9,0,22,4,4,8,5,3,1,11,7,18
0,14,7,1,0,7,4,0,1,28,9,9,2,5,8,1,17,3,3,13,5,2,1,21,3,3,1,5,3,0,22,56,78
0,14,6,1,0,6,4,0,1,27,8,8,3,5,7,1,16,2,2,14,5,1,1,19,3,3,3,5,3,0,18,56,74
0,15,1,1,0,1,4,0,1,15,2,2,11,5,2,0,8,1,0,8,4,0,1,22,1,1,8,5,1,0,103,61,164
0,15,9,1,0,9,4,0,1,29,10,10,1,5,9,1,18,3,3,12,2,3,1,22,4,4,0,5,4,0,27,61,88
0,15,6,1,0,6,4,0,1,27,8,8,3,5,7,1,16,2,2,14,2,2,1,20,3,3,2,5,3,0,19,61,80
0,15,4,1,0,4,4,0,1,26,7,7,4,5,6,1,15,1,0,15,4,0,1,18,2,2,4,5,2,0,12,61,73
0,15,3,1,0,3,4,0,1,25,7,7,5,5,6,1,15,1,0,15,4,0,1,18,2,2,4,5,2,0,11,61,72
0,15,3,1,0,3,4,0,1,25,7,7,5,5,6,1,14,1,0,14,4,0,1,17,2,2,5,5,2,0,9,61,70
0,6,22,7,7,0,4,0,1,13,0,0,13,3,0,0,15,0,0,15,3,0,0,22,7,7,4,5,6,1,114,28,142
0,6,29,8,8,9,4,0,1,21,5,5,9,5,4,1,12,2,2,10,5,2,0,29,8,8,1,5,7,1,29,28,57
0,3,22,4,4,4,4,0,1,14,1,0,14,4,0,1,30,9,9,0,2,9,0,22,4,4,8,5,3,1,12,15,27
0,4,28,7,7,11,2,1,0,20,4,4,10,5,3,1,7,1,0,7,4,0,1,28,7,7,2,5,6,1,36,20,56
0,8,29,7,7,9,4,0,1,21,5,5,9,5,4,1,12,1,1,10,2,2,0,29,7,7,1,2,7,1,28,36,64
0,9,30,7,7,10,4,0,1,22,6,6,8,5,5,1,13,2,2,9,5,2,0,30,7,7,0,5,7,0,32,41,73
0,9,30,7,7,10,4,0,1,21,5,5,9,2,5,1,13,2,2,9,5,2,0,30,7,7,0,5,7,0,30,41,71
0,6,20,3,3,1,4,0,1,11,1,0,11,4,0,1,29,9,9,1,5,8,1,20,3,3,10,5,2,1,4,28,32
0,10,23,8,8,1,4,0,1,13,0,0,13,3,0,0,16,1,1,14,5,1,0,23,8,8,3,5,7,1,117,46,163
0,10,29,7,7,8,4,0,1,20,5,5,10,5,4,1,12,1,1,10,5,1,0,29,7,7,1,5,6,1,26,46,72
0,1,13,1,0,1,4,0,1,21,5,5,9,2,5,1,3,1,0,3,4,0,1,13,1,0,13,4,0,1,118,5,123
0,8,21,3,3,3,4,0,1,13,1,0,13,4,0,1,30,9,9,0,5,9,0,21,3,3,9,2,3,1,9,36,45
0,11,22,7,7,0,3,0,0,13,0,0,13,3,0,0,15,0,0,15,3,0,0,22,7,7,4,5,6,1,113,51,164
0,11,30,7,7,11,4,0,1,22,6,6,8,5,5,1,14,2,2,8,5,2,0,30,7,7,0,2,7,0,33,51,84
0,11,28,7,7,8,4,0,1,20,4,4,10,5,3,1,11,1,1,11,5,1,0,28,7,7,2,5,6,1,24,51,75
0,9,22,4,4,4,4,0,1,14,1,0,14,4,0,1,30,10,10,0,5,9,1,22,4,4,8,5,3,1,13,41,54
0,3,19,3,3,10,4,0,1,27,9,9,3,5,8,1,30,9,9,0,5,8,1,19,3,3,11,5,2,1,31,13,44
0,4,15,3,3,4,4,0,1,24,6,6,6,5,5,1,7,1,0,7,4,0,1,15,3,3,11,5,2,1,128,18,146
0,11,21,4,4,3,4,0,1,13,1,0,13,4,0,1,30,9,9,0,5,9,0,21,4,4,9,5,3,1,10,49,59
0,11,21,3,3,2,4,0,1,13,1,0,13,4,0,1,29,10,10,1,5,9,1,21,3,3,9,5,2,1,8,49,57
0,11,19,3,3,0,3,0,0,10,1,0,10,4,0,1,28,9,9,2,5,8,1,19,3,3,11,5,2,1,1,49,50
0,15,4,7,7,1,4,0,1,13,0,0,13,3,0,0,15,0,0,15,2,1,0,4,7,7,4,3,7,1,115,65,180
0,15,21,3,3,2,4,0,1,12,1,0,12,4,0,1,29,9,9,1,2,9,1,21,3,3,9,5,2,1,7,63,70
0,9,13,1,1,2,4,0,1,22,6,6,8,5,5,1,4,1,0,4,4,0,1,13,1,1,13,2,1,1,120,35,155
0,2,5,1,0,5,4,0,1,27,8,8,3,5,7,1,17,2,2,13,5,1,1,20,2,2,10,5,2,0,17,10,27
0,11,14,2,2,3,4,0,1,23,6,6,7,5,5,1,5,1,0,5,4,0,1,14,2,2,12,5,1,1,124,43,167
0,11,16,2,2,7,4,0,1,26,7,7,4,5,6,1,29,7,7,1,5,7,0,16,2,2,14,2,2,1,23,43,66
0,3,1,1,0,1,4,0,1,24,7,7,6,5,6,1,14,1,0,14,4,0,1,17,1,1,13,5,1,0,4,15,19
0,12,12,1,0,0,3,0,0,21,5,5,9,5,4,1,2,1,0,2,4,0,1,12,1,0,12,4,0,1,115,48,163
0,12,18,3,3,9,4,0,1,27,8,8,3,5,7,1,30,8,8,0,5,8,0,18,3,3,12,5,2,1,29,48,77
0,13,14,2,2,2,4,0,1,22,6,6,8,5,5,1,5,1,0,5,4,0,1,14,2,2,12,5,1,1,122,53,175
0,13,13,1,0,1,4,0,1,21,6,6,9,5,5,1,4,1,0,4,4,0,1,13,1,0,13,4,0,1,119,53,172
0,5,7,1,0,7,4,0,1,29,9,9,1,5,8,1,19,2,2,11,5,1,1,22,3,3,8,5,3,0,23,23,46
0,14,14,3,3,4,4,0,1,24,6,6,6,5,5,1,6,1,0,6,4,0,1,14,3,3,12,5,2,1,126,58,184
0,14,14,2,2,3,4,0,1,23,6,6,7,5,5,1,6,1,0,6,4,0,1,14,2,2,12,2,2,1,125,58,183
0,14,13,2,2,2,4,0,1,22,6,6,8,5,5,1,4,1,0,4,4,0,1,13,2,2,13,5,1,1,121,58,179
0,14,18,3,3,9,4,0,1,27,8,8,3,5,7,1,30,8,8,0,5,8,0,18,3,3,12,5,2,1,28,58,86
0,6,1,1,0,1,4,0,1,23,7,7,7,5,6,1,13,1,0,13,4,0,1,16,1,1,14,5,1,0,3,28,31
0,15,14,2,2,3,4,0,1,23,6,6,7,5,5,1,5,1,0,5,4,0,1,14,2,2,12,5,1,1,123,63,186
0,7,3,1,0,3,4,0,1,25,7,7,5,5,6,1,15,1,0,15,4,0,1,18,1,1,12,5,1,0,9,33,42
0,8,7,1,0,7,4,0,1,28,9,9,2,5,8,1,19,2,2,11,5,1,1,21,3,3,9,5,3,0,22,38,60
0,8,4,1,0,4,4,0,1,26,7,7,4,5,6,1,16,2,2,14,5,1,1,19,1,1,11,5,1,0,12,38,50
0,9,0,0,0,0,3,0,0,22,6,6,8,2,6,1,11,1,0,11,4,0,1,14,2,2,8,5,2,0,109,43,152
0,9,8,1,0,8,4,0,1,29,9,9,1,2,9,1,20,3,3,10,5,2,1,22,3,3,8,2,4,0,26,43,69
0,1,25,7,7,5,4,0,1,18,3,3,12,5,2,1,9,1,0,9,4,0,1,25,7,7,5,5,6,1,127,7,134
0,3,25,7,7,4,4,0,1,18,3,3,12,5,2,1,9,1,0,9,4,0,1,25,7,7,5,5,6,1,126,15,141
0,12,5,1,0,5,4,0,1,27,8,8,3,5,7,1,17,2,2,13,5,1,1,20,2,2,10,5,2,0,15,54,69
0,12,1,1,0,1,4,0,1,24,7,7,6,5,6,1,14,1,0,14,4,0,1,17,1,1,13,5,1,0,5,54,59
0,3,30,10,10,15,2,1,0,22,7,7,8,5,6,1,12,1,0,12,4,0,1,30,10,10,0,2,10,0,48,11,59
0,14,3,1,0,3,4,0,1,26,7,7,4,5,6,1,15,2,2,15,5,1,1,19,1,1,11,5,1,0,11,62,73
0,14,3,1,0,3,4,0,1,26,7,7,4,5,6,1,15,1,1,15,2,1,1,19,1,1,11,5,1,0,10,62,72
0,14,2,1,0,2,4,0,1,25,7,7,5,5,6,1,15,1,0,15,4,0,1,18,1,1,12,5,1,0,8,62,70
0,7,24,6,6,3,4,0,1,17,2,2,13,5,1,1,7,1,0,7,4,0,1,24,6,6,6,5,5,1,121,29,150
0,15,5,1,0,5,4,0,1,27,8,8,3,5,7,1,17,2,2,13,5,1,1,20,2,2,10,5,2,0,16,67,83
0,10,27,7,7,7,4,0,1,19,4,4,11,5,3,1,11,1,0,11,4,0,1,27,7,7,3,5,6,1,133,40,173
0,10,24,7,7,4,4,0,1,17,2,2,13,2,2,1,8,1,0,8,4,0,1,24,7,7,6,5,6,1,124,40,164
0,11,26,7,7,5,4,0,1,18,3,3,12,2,3,1,10,1,0,10,4,0,1,26,7,7,4,5,6,1,129,45,174
0,11,25,7,7,4,4,0,1,17,3,3,13,5,2,1,8,1,0,8,4,0,1,25,7,7,5,5,6,1,125,45,170
0,11,24,6,6,2,4,0,1,16,2,2,14,5,1,1,7,1,0,7,4,0,1,24,6,6,6,5,5,1,120,45,165
0,11,23,5,5,2,4,0,1,16,2,2,14,5,1,1,6,1,0,6,4,0,1,23,5,5,7,2,5,1,118,45,163
0,1,14,1,0,4,4,0,1,24,6,6,6,5,5,1,27,6,6,3,5,6,0,14,1,0,14,4,0,1,124,5,129
0,11,22,5,5,3,4,0,1,13,1,0,13,4,0,1,30,8,8,0,2,8,0,22,5,5,8,5,4,1,10,37,47
0,12,26,7,7,6,4,0,1,18,4,4,12,5,3,1,10,1,0,10,4,0,1,26,7,7,4,5,6,1,130,50,180
0,12,24,6,6,3,4,0,1,17,2,2,13,5,1,1,8,1,0,8,4,0,1,24,6,6,6,2,6,1,123,50,173
0,12,20,4,4,1,4,0,1,11,1,0,11,4,0,1,29,8,8,1,5,7,1,20,4,4,10,5,3,1,3,42,45
0,4,12,1,0,2,4,0,1,22,5,5,8,5,4,1,25,5,5,5,5,5,0,12,1,0,12,4,0,1,116,16,132
0,14,26,7,7,5,4,0,1,18,3,3,12,5,2,1,9,1,0,9,4,0,1,26,7,7,4,5,6,1,128,58,186
0,14,24,6,6,3,4,0,1,17,2,2,13,5,1,1,7,1,0,7,4,0,1,24,6,6,6,5,5,1,122,58,180
0,13,21,5,5,2,4,0,1,13,1,0,13,4,0,1,30,8,8,0,5,8,0,21,5,5,9,5,4,1,8,47,55
0,13,20,4,4,0,4,0,1,11,1,0,11,4,0,1,29,8,8,1,5,7,1,20,4,4,10,5,3,1,2,47,49
0,15,27,7,7,6,4,0,1,19,4,4,11,5,3,1,11,1,0,11,4,0,1,27,7,7,3,5,6,1,132,63,195
0,15,23,6,6,2,4,0,1,16,2,2,14,5,1,1,6,1,0,6,4,0,1,23,6,6,7,5,5,1,119,63,182
0,6,15,1,0,5,4,0,1,24,6,6,6,2,6,1,27,6,6,3,2,7,0,15,1,0,15,4,0,1,127,24,151
0,6,14,1,0,4,4,0,1,23,6,6,7,5,5,1,4,5,5,4,3,6,0,14,1,0,14,4,0,1,122,24,146
0,7,16,2,2,7,4,0,1,26,7,7,4,5,6,1,29,7,7,1,5,7,0,16,2,2,14,5,1,1,132,29,161
0,7,15,1,0,5,4,0,1,24,6,6,6,5,5,1,27,6,6,3,5,6,0,15,1,0,15,4,0,1,126,29,155
0,7,15,1,0,5,4,0,1,24,6,6,6,5,5,1,27,6,6,3,5,6,0,15,1,0,15,4,0,1,125,29,154
0,8,16,2,2,6,4,0,1,25,7,7,5,5,6,1,28,7,7,2,5,7,0,16,2,2,14,5,1,1,130,34,164
0,9,15,1,1,6,4,0,1,24,7,7,6,5,6,1,27,7,7,3,5,7,0,15,1,1,15,2,1,1,128,39,167
0,9,18,3,3,8,4,0,1,27,7,7,3,5,6,1,25,4,4,1,5,4,0,18,3,3,12,5,2,1,26,39,65
0,3,2,1,0,2,4,0,1,21,7,7,7,5,6,1,13,1,0,13,4,0,1,13,0,0,13,3,0,0,7,11,18
0,12,11,1,0,1,4,0,1,21,5,5,9,5,4,1,24,5,5,6,5,5,0,11,1,0,11,4,0,1,115,50,165
0,5,0,1,0,0,4,0,1,23,7,7,7,5,6,1,13,1,0,13,4,0,1,16,1,1,14,5,1,0,116,19,135
0,5,1,1,0,1,4,0,1,21,6,6,7,5,5,1,13,1,0,13,4,0,1,13,0,0,13,3,0,0,5,19,24
0,13,13,1,0,3,4,0,1,23,6,6,7,5,5,1,26,5,5,4,5,5,0,13,1,0,13,4,0,1,121,55,176
0,13,11,1,0,1,4,0,1,21,4,4,9,2,4,1,24,4,4,6,2,5,0,11,1,0,11,4,0,1,114,55,169
0,13,15,1,0,4,4,0,1,23,6,6,7,5,5,1,21,3,3,5,5,3,0,15,1,0,15,4,0,1,13,55,68
0,6,8,1,0,8,4,0,1,26,9,9,2,5,8,1,18,3,3,12,5,2,1,14,2,2,12,5,2,0,25,24,49
0,6,3,1,0,3,4,0,1,22,7,7,6,5,6,1,14,1,0,14,4,0,1,13,0,0,13,3,0,0,9,24,33
0,14,14,1,0,4,4,0,1,23,6,6,7,5,5,1,26,6,6,4,5,6,0,14,1,0,14,4,0,1,123,60,183
0,7,0,0,0,0,3,0,0,23,7,7,7,5,6,1,13,1,0,13,4,0,1,16,1,1,14,5,1,0,115,29,144
0,1,23,5,5,1,4,0,1,15,1,1,15,2,1,1,5,1,0,5,4,0,1,23,5,5,7,5,4,1,226,5,231
0,1,28,10,10,8,4,0,1,19,5,5,11,2,5,1,12,1,0,12,4,0,1,28,10,10,2,5,9,1,136,5,141
0,12,9,1,0,9,4,0,1,27,9,9,1,5,8,1,19,4,4,11,5,3,1,15,2,2,11,2,3,0,29,46,75
0,3,30,10,10,11,4,0,1,21,7,7,9,5,6,1,15,1,0,15,4,0,1,30,10,10,0,5,10,0,145,13,158
0,3,30,10,10,11,4,0,1,21,6,6,9,2,6,1,15,1,0,15,4,0,1,30,10,10,0,5,10,0,144,13,157
0,3,29,11,11,10,4,0,1,21,6,6,9,5,5,1,14,1,0,14,4,0,1,29,11,11,1,5,10,1,141,13,154
0,3,28,11,11,10,4,0,1,20,6,6,10,5,5,1,13,1,0,13,4,0,1,28,11,11,2,5,10,1,140,13,153
0,4,27,10,10,8,4,0,1,19,5,5,11,5,4,1,12,1,0,12,4,0,1,27,10,10,3,5,9,1,135,18,153
0,15,8,1,0,8,4,0,1,26,9,9,2,5,8,1,18,3,3,12,5,2,1,15,2,2,11,5,2,0,26,57,83
0,7,23,5,5,1,4,0,1,15,1,0,15,4,0,1,5,1,0,5,4,0,1,23,5,5,7,5,4,1,225,29,254
0,10,22,5,5,0,4,0,1,15,1,0,15,4,0,1,5,1,0,5,4,0,1,22,5,5,8,5,4,1,224,40,264
0,10,22,4,4,0,3,0,0,15,1,0,15,4,0,1,4,1,0,4,4,0,1,22,4,4,8,2,4,1,223,40,263
0,11,30,6,6,13,3,0,0,20,5,5,8,5,4,1,11,1,0,11,4,0,1,30,6,6,0,5,6,0,42,35,77
0,11,23,5,5,1,4,0,1,15,2,2,15,5,1,1,6,1,0,6,4,0,1,23,5,5,7,5,4,1,227,45,272
0,11,30,11,11,12,4,0,1,22,7,7,8,5,6,1,15,1,1,15,5,1,0,30,11,11,0,5,10,1,148,45,193
0,3,18,2,2,8,4,0,1,26,8,8,2,5,7,1,24,2,2,0,5,2,0,18,2,2,12,5,2,0,26,11,37
0,12,21,2,2,2,4,0,1,11,1,0,11,4,0,1,28,8,8,0,5,8,0,21,2,2,9,5,2,0,7,40,47
0,4,15,0,0,4,4,0,1,23,6,6,5,5,5,1,20,2,2,4,5,2,0,15,0,0,15,2,1,0,14,16,30
0,13,29,11,11,10,4,0,1,21,6,6,9,5,5,1,14,1,0,14,4,0,1,29,11,11,1,5,10,1,142,53,195
0,13,27,9,9,7,4,0,1,18,5,5,12,5,4,1,11,1,0,11,4,0,1,27,9,9,3,5,8,1,132,53,185
0,14,29,11,11,11,4,0,1,21,6,6,9,5,5,1,14,1,0,14,4,0,1,29,11,11,1,5,10,1,143,58,201
0,9,15,1,0,3,4,0,1,23,6,6,7,5,5,1,20,3,3,6,5,3,0,15,1,0,15,4,0,1,115,33,148
0,14,15,0,0,3,4,0,1,22,6,6,6,5,5,1,19,2,2,5,5,2,0,15,0,0,15,3,0,0,11,50,61
0,2,7,1,0,7,4,0,1,19,1,1,9,5,1,0,10,1,0,10,4,0,1,8,1,0,8,4,0,1,22,8,30
0,4,2,1,0,2,4,0,1,14,0,0,14,2,1,0,5,1,0,5,4,0,1,3,1,0,3,4,0,1,8,16,24
0,3,25,8,8,4,4,0,1,17,3,3,13,5,2,1,8,1,0,8,4,0,1,25,8,8,5,5,7,1,226,11,237
0,3,25,8,8,4,4,0,1,17,3,3,13,5,2,1,8,1,0,8,4,0,1,25,8,8,5,5,7,1,225,11,236
0,3,24,7,7,3,4,0,1,16,2,2,14,2,2,1,7,1,0,7,4,0,1,24,7,7,6,2,7,1,223,11,234
0,4,23,7,7,2,4,0,1,15,2,2,15,5,1,1,6,1,0,6,4,0,1,23,7,7,7,5,6,1,219,16,235
0,6,26,9,9,6,4,0,1,18,4,4,12,5,3,1,10,1,0,10,4,0,1,26,9,9,4,5,8,1,232,24,256
0,6,25,8,8,5,4,0,1,17,3,3,13,5,2,1,8,1,0,8,4,0,1,25,8,8,5,5,7,1,227,24,251
0,9,3,1,0,3,4,0,1,14,1,1,14,5,1,0,6,1,0,6,4,0,1,4,1,0,4,4,0,1,9,33,42
0,10,12,1,0,12,3,0,0,23,2,2,5,5,2,0,14,1,1,14,2,1,1,12,1,0,12,4,0,1,39,32,71
0,7,24,7,7,3,4,0,1,16,2,2,14,5,1,1,6,1,0,6,4,0,1,24,7,7,6,5,6,1,221,29,250
0,10,8,1,0,8,4,0,1,19,2,2,9,5,2,0,11,1,0,11,4,0,1,9,1,0,9,4,0,1,26,38,64
0,11,15,0,0,15,3,0,0,25,4,4,3,5,4,0,17,3,3,11,5,2,1,13,1,1,11,5,1,0,48,43,91
0,11,2,1,0,2,4,0,1,14,0,0,14,3,0,0,5,1,0,5,4,0,1,3,1,0,3,4,0,1,6,43,49
0,11,1,1,0,1,4,0,1,14,0,0,14,3,0,0,4,1,0,4,4,0,1,2,1,0,2,4,0,1,4,43,47
0,9,24,8,8,4,4,0,1,16,3,3,14,5,2,1,7,1,0,7,4,0,1,24,8,8,6,5,7,1,224,37,261
0,9,24,7,7,3,4,0,1,16,2,2,14,5,1,1,7,1,0,7,4,0,1,24,7,7,6,5,6,1,222,37,259
0,10,26,9,9,6,4,0,1,18,4,4,12,5,3,1,10,1,0,10,4,0,1,26,9,9,4,5,8,1,231,42,273
0,11,25,9,9,5,4,0,1,17,4,4,13,5,3,1,9,1,0,9,4,0,1,25,9,9,5,5,8,1,229,47,276
0,11,25,8,8,5,4,0,1,17,3,3,13,2,3,1,9,1,0,9,4,0,1,25,8,8,5,2,8,1,228,47,275
0,13,27,9,9,7,4,0,1,18,4,4,12,2,4,1,10,1,0,10,4,0,1,27,9,9,3,5,8,1,233,55,288
0,14,26,9,9,6,4,0,1,18,4,4,12,5,3,1,9,1,0,9,4,0,1,26,9,9,4,5,8,1,230,60,290
0,14,24,7,7,2,4,0,1,16,2,2,14,5,1,1,6,1,0,6,4,0,1,24,7,7,6,5,6,1,220,60,280
0,2,11,0,0,10,3,0,0,11,1,0,11,4,0,1,19,6,6,9,5,5,1,11,0,0,11,3,0,0,33,8,41
0,3,11,0,0,0,4,0,1,1,1,0,1,4,0,1,12,1,0,12,4,0,1,11,0,0,11,3,0,0,2,13,15
0,5,11,0,0,1,4,0,1,13,1,0,13,4,0,1,1,1,0,1,4,0,1,11,0,0,11,3,0,0,5,17,22
0,8,13,2,2,14,3,0,0,22,7,7,6,5,6,1,10,1,1,10,5,1,0,13,2,2,9,5,2,0,45,28,73
0,11,11,0,0,1,4,0,1,2,1,0,2,4,0,1,13,1,0,13,4,0,1,11,0,0,11,3,0,0,5,39,44
0,1,11,1,0,9,4,0,1,14,2,2,2,5,2,0,20,2,2,2,2,3,0,11,1,0,11,4,0,1,29,5,34
0,2,23,6,6,1,4,0,1,15,1,0,15,4,0,1,5,1,0,5,4,0,1,23,6,6,7,5,5,1,320,10,330
0,2,25,4,4,4,4,0,1,15,2,2,13,2,2,1,7,1,0,7,4,0,1,25,4,4,5,5,4,0,220,10,230
0,4,23,6,6,1,4,0,1,15,1,0,15,4,0,1,5,1,0,5,4,0,1,23,6,6,7,5,5,1,321,18,339
0,5,8,1,0,7,4,0,1,12,2,2,4,5,2,0,19,1,1,3,5,1,0,8,1,0,8,4,0,1,21,23,44
0,6,22,5,5,0,3,0,0,14,1,0,14,4,0,1,4,1,0,4,4,0,1,22,5,5,8,2,5,1,317,28,345
0,8,11,0,0,11,3,0,0,15,2,2,1,5,2,0,10,1,0,10,4,0,1,21,3,3,1,5,3,0,36,26,62
0,7,22,6,6,0,4,0,1,14,1,0,14,4,0,1,4,1,0,4,4,0,1,22,6,6,8,5,5,1,318,33,351
0,8,23,6,6,1,4,0,1,15,1,0,15,4,0,1,4,1,0,4,4,0,1,23,6,6,7,5,5,1,319,38,357
0,8,27,6,6,8,4,0,1,18,4,4,10,5,3,1,11,1,0,11,4,0,1,27,6,6,3,5,6,0,231,38,269
0,8,27,5,5,7,4,0,1,17,4,4,11,5,3,1,10,1,0,10,4,0,1,27,5,5,3,5,5,0,229,38,267
0,8,10,1,0,9,4,0,1,14,2,2,2,5,2,0,20,2,2,2,5,2,0,10,1,0,10,4,0,1,27,38,65
0,9,23,6,6,2,4,0,1,15,1,1,15,2,1,1,5,1,0,5,4,0,1,23,6,6,7,2,6,1,322,43,365
0,9,21,5,5,1,4,0,1,14,0,0,14,3,0,0,20,1,1,0,5,1,0,21,5,5,1,5,5,0,108,43,151
0,10,30,6,6,10,4,0,1,20,5,5,8,5,4,1,13,1,0,13,4,0,1,30,6,6,0,5,6,0,238,48,286
0,11,9,1,0,7,4,0,1,12,2,2,4,5,2,0,19,1,1,3,5,1,0,9,1,0,9,4,0,1,23,53,76
4,0,4,0,0,0,3,0,0,19,1,1,3,5,0,1,17,1,1,1,5,0,1,4,0,0,0,3,0,0,15,22,37
5,0,5,0,0,2,5,0,1,15,1,1,6,5,0,1,13,1,1,4,5,0,1,5,0,0,0,3,0,0,11,17,28
9,0,9,0,0,7,5,0,1,8,1,1,9,5,0,1,5,2,0,4,5,1,1,9,0,0,0,3,0,0,8,43,51
9,0,9,0,0,8,5,0,2,7,1,1,10,5,0,1,26,1,1,5,4,1,0,9,0,0,0,3,0,0,4,43,47
11,0,11,0,0,0,3,0,0,14,1,1,1,5,0,1,11,0,0,0,3,0,0,11,0,0,0,3,0,0,38,35,73
13,0,13,0,0,0,3,0,0,13,0,0,0,3,0,0,13,0,0,0,3,0,0,13,0,0,0,3,0,0,42,41,83
0,8,21,2,2,2,4,1,0,3,1,0,3,4,1,0,14,3,3,6,5,0,3,21,2,2,9,5,1,1,6,26,32
4,0,13,2,1,0,5,0,1,9,1,1,3,5,1,0,7,3,1,9,5,1,2,13,2,1,13,5,1,1,13,22,35
5,0,12,2,1,0,3,0,0,9,1,1,2,5,1,0,6,3,1,9,5,1,2,12,2,1,13,5,1,1,20,17,37
8,0,13,2,1,6,5,0,3,25,1,1,3,4,1,0,23,1,1,1,4,1,0,13,2,1,9,5,1,1,7,44,51
9,0,15,2,1,3,5,0,1,27,1,1,6,4,1,0,26,1,1,5,4,1,0,15,2,1,6,5,1,1,22,39,61
